"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Iowa","White, not Hispanic or Latino","186.65"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Iowa","Female","155.9625"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Iowa","Male","232.3"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Kansas","American Indian or Alaska Native","208.125"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Kansas","Asian or Pacific Islander","113.6"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Kansas","Black or African American","259.15"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Kansas","White","184.95"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Kansas","Hispanic or Latino","116.19999999999999"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Kansas","Not Hispanic or Latino","186.925"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Kansas","Black or African American, not Hispanic/Latino","257.7"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Kansas","White, not Hispanic or Latino","184.84999999999997"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Kansas","Female","158.425"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Kansas","Male","230.32500000000002"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Kentucky","Asian or Pacific Islander","128.94"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Kentucky","Black or African American","266.6875"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Kentucky","White","220.4125"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Kentucky","Hispanic or Latino","173.03749999999997"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Kentucky","Not Hispanic or Latino","222.3625"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Kentucky","Black or African American, not Hispanic/Latino","266.52500000000003"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Kentucky","White, not Hispanic or Latino","220.68749999999997"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Kentucky","Female","180.025"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Kentucky","Male","286.4875"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Louisiana","Asian or Pacific Islander","112.19999999999999"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Louisiana","Black or African American","265.61249999999995"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Louisiana","White","206.1625"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Louisiana","Hispanic or Latino","102.575"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Louisiana","Not Hispanic or Latino","221.875"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Louisiana","Black or African American, not Hispanic/Latino","266.4875"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Louisiana","White, not Hispanic or Latino","208.125"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Louisiana","Female","177.2375"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Louisiana","Male","284.9625"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Maine","White","206.29999999999998"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Maine","Not Hispanic or Latino","205.9375"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Maine","White, not Hispanic or Latino","205.83749999999998"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Maine","Female","174.95000000000002"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Maine","Male","253.50000000000003"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Maryland","American Indian or Alaska Native","204.2"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Maryland","Asian or Pacific Islander","101.875"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Maryland","Black or African American","230.96249999999995"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Maryland","White","192.575"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Maryland","Hispanic or Latino","66.6125"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Maryland","Not Hispanic or Latino","200.675"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Maryland","Black or African American, not Hispanic/Latino","232.625"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Maryland","White, not Hispanic or Latino","195.575"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Maryland","Female","168.70000000000002"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Maryland","Male","243.0875"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Massachusetts","Asian or Pacific Islander","105.2125"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Massachusetts","Black or African American","204.71250000000003"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Massachusetts","White","197.52499999999998"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Massachusetts","Hispanic or Latino","110.3125"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Massachusetts","Not Hispanic or Latino","197.75"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Massachusetts","Black or African American, not Hispanic/Latino","221.0375"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Massachusetts","White, not Hispanic or Latino","198.94999999999996"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Massachusetts","Female","167.54999999999998"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Massachusetts","Male","241.00000000000003"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Michigan","American Indian or Alaska Native","230.1625"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Michigan","Asian or Pacific Islander","96.05"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Michigan","Black or African American","240.45000000000002"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Michigan","White","191.91250000000002"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Michigan","Hispanic or Latino","138.45"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Michigan","Not Hispanic or Latino","196.4375"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Michigan","Black or African American, not Hispanic/Latino","241.15"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Michigan","White, not Hispanic or Latino","191.7"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Michigan","Female","167.1375"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Michigan","Male","241.125"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Minnesota","American Indian or Alaska Native","218.2"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Minnesota","Asian or Pacific Islander","129.7875"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Minnesota","Black or African American","233.4625"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Minnesota","White","179.8"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Minnesota","Hispanic or Latino","121.17500000000001"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Minnesota","Not Hispanic or Latino","179.85"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Minnesota","Black or African American, not Hispanic/Latino","233.5375"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Minnesota","White, not Hispanic or Latino","179.20000000000002"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Minnesota","Female","154.35000000000002"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Minnesota","Male","220.63750000000005"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Mississippi","Asian or Pacific Islander","121.25"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Mississippi","Black or African American","252.51250000000002"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Mississippi","White","201.98749999999998"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Mississippi","Not Hispanic or Latino","216.7625"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Mississippi","Black or African American, not Hispanic/Latino","253.7125"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Mississippi","White, not Hispanic or Latino","203.1"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Mississippi","Female","167.9875"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Mississippi","Male","288.9"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Missouri","American Indian or Alaska Native","123.88333333333334"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Missouri","Asian or Pacific Islander","107.2125"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Missouri","Black or African American","259.36249999999995"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Missouri","White","198.925"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Missouri","Hispanic or Latino","139.8375"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Missouri","Not Hispanic or Latino","203.36249999999998"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Missouri","Black or African American, not Hispanic/Latino","259.76250000000005"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Missouri","White, not Hispanic or Latino","199.42499999999998"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Missouri","Female","170.05"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Missouri","Male","252.1"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Montana","American Indian or Alaska Native","263.28749999999997"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Montana","White","185.9625"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Montana","Not Hispanic or Latino","188.07500000000002"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Montana","White, not Hispanic or Latino","186.03750000000002"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Montana","Female","161.83749999999998"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Montana","Male","225.1875"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Nebraska","Black or African American","245.23750000000004"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Nebraska","White","179.95000000000002"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Nebraska","Hispanic or Latino","123.025"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Nebraska","Not Hispanic or Latino","181.625"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Nebraska","Black or African American, not Hispanic/Latino","247.24999999999997"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Nebraska","White, not Hispanic or Latino","180.225"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Nebraska","Female","152.975"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Nebraska","Male","223.02499999999998"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Nevada","American Indian or Alaska Native","136.07999999999998"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Nevada","Asian or Pacific Islander","121.5875"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Nevada","Black or African American","216.8375"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Nevada","White","203.6625"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Nevada","Hispanic or Latino","96.53750000000001"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Nevada","Not Hispanic or Latino","207.775"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Nevada","Black or African American, not Hispanic/Latino","221.4"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Nevada","White, not Hispanic or Latino","212.425"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Nevada","Female","172.8125"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Nevada","Male","234.41250000000002"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","New Hampshire","White","195.12499999999997"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","New Hampshire","Not Hispanic or Latino","192.37499999999997"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","New Hampshire","White, not Hispanic or Latino","193.31249999999997"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","New Hampshire","Female","165.725"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","New Hampshire","Male","237.50000000000003"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","New Jersey","American Indian or Alaska Native","104.2"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","New Jersey","Asian or Pacific Islander","86.7875"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","New Jersey","Black or African American","229.5875"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","New Jersey","White","195.25"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","New Jersey","Hispanic or Latino","109.85000000000001"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","New Jersey","Not Hispanic or Latino","200.8375"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","New Jersey","Black or African American, not Hispanic/Latino","236.49999999999997"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","New Jersey","White, not Hispanic or Latino","201.4"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","New Jersey","Female","170.35"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","New Jersey","Male","233.925"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","New Mexico","American Indian or Alaska Native","127.26250000000002"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","New Mexico","Asian or Pacific Islander","118.5"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","New Mexico","Black or African American","182.3"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","New Mexico","White","170.04999999999998"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","New Mexico","Hispanic or Latino","157.85000000000002"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","New Mexico","Not Hispanic or Latino","171.2375"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","New Mexico","Black or African American, not Hispanic/Latino","200.53749999999997"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","New Mexico","White, not Hispanic or Latino","174.5125"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","New Mexico","Female","141.12500000000003"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","New Mexico","Male","203.0375"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","New York","American Indian or Alaska Native","61.4125"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","New York","Asian or Pacific Islander","100.0875"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","New York","Black or African American","185.5375"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","New York","White","185.4375"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","New York","Hispanic or Latino","122.92499999999998"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","New York","Not Hispanic or Latino","186.20000000000002"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","New York","Black or African American, not Hispanic/Latino","200.02499999999998"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","New York","White, not Hispanic or Latino","188.32500000000002"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","New York","Female","158.575"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","New York","Male","219.3625"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","North Carolina","American Indian or Alaska Native","163.1"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","North Carolina","Asian or Pacific Islander","91.025"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","North Carolina","Black or African American","237.7125"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","North Carolina","White","191.7375"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","North Carolina","Hispanic or Latino","56.02499999999999"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","North Carolina","Not Hispanic or Latino","200.65"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","North Carolina","Black or African American, not Hispanic/Latino","238.91250000000002"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","North Carolina","White, not Hispanic or Latino","193.6125"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","North Carolina","Female","161.79999999999998"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","North Carolina","Male","256.3375"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","North Dakota","American Indian or Alaska Native","287.79999999999995"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","North Dakota","White","177.20000000000002"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","North Dakota","Not Hispanic or Latino","174.8125"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","North Dakota","White, not Hispanic or Latino","173.01250000000002"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","North Dakota","Female","150.3125"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","North Dakota","Male","221.31249999999997"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Ohio","Asian or Pacific Islander","87.75"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Ohio","Black or African American","256.6875"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Ohio","White","201.79999999999998"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Ohio","Hispanic or Latino","114.41250000000001"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Ohio","Not Hispanic or Latino","205.6125"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Ohio","Black or African American, not Hispanic/Latino","256.2875"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Ohio","White, not Hispanic or Latino","201.96249999999995"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Ohio","Female","172.825"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Ohio","Male","255.8625"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Oklahoma","American Indian or Alaska Native","164.225"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Oklahoma","Asian or Pacific Islander","111.62499999999999"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Oklahoma","Black or African American","250.4125"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Oklahoma","White","201.86249999999998"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Oklahoma","Hispanic or Latino","120.78750000000001"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Oklahoma","Not Hispanic or Latino","202.925"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Oklahoma","Black or African American, not Hispanic/Latino","251.475"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Oklahoma","White, not Hispanic or Latino","203.525"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Oklahoma","Female","166.25"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Oklahoma","Male","253.05000000000004"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Oregon","American Indian or Alaska Native","173.825"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Oregon","Asian or Pacific Islander","126.17500000000001"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Oregon","Black or African American","218.23749999999998"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Oregon","White","193.96250000000003"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Oregon","Hispanic or Latino","102.48750000000001"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Oregon","Not Hispanic or Latino","194.57500000000002"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Oregon","Black or African American, not Hispanic/Latino","224.47499999999997"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Oregon","White, not Hispanic or Latino","196.01250000000002"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Oregon","Female","167.6875"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Oregon","Male","228.7125"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Pennsylvania","Asian or Pacific Islander","93.17500000000001"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Pennsylvania","Black or African American","255.29999999999998"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Pennsylvania","White","196.425"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Pennsylvania","Hispanic or Latino","129.6"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Pennsylvania","Not Hispanic or Latino","200.5375"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Pennsylvania","Black or African American, not Hispanic/Latino","258.575"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Pennsylvania","White, not Hispanic or Latino","197.07500000000002"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Pennsylvania","Female","169.425"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Pennsylvania","Male","246.72499999999997"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Rhode Island","Asian or Pacific Islander","128.85"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Rhode Island","Black or African American","202.375"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Rhode Island","White","196.825"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Rhode Island","Hispanic or Latino","98.575"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Rhode Island","Not Hispanic or Latino","197.8875"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Rhode Island","Black or African American, not Hispanic/Latino","232.38750000000002"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Rhode Island","White, not Hispanic or Latino","198.325"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Rhode Island","Female","166.1625"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Rhode Island","Male","243.28750000000002"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","South Carolina","Asian or Pacific Islander","107.28571428571429"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","South Carolina","Black or African American","239.0625"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","South Carolina","White","192.67500000000004"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","South Carolina","Hispanic or Latino","84.28"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","South Carolina","Not Hispanic or Latino","204.075"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","South Carolina","Black or African American, not Hispanic/Latino","239.5375"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","South Carolina","White, not Hispanic or Latino","193.8375"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","South Carolina","Female","161.0875"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","South Carolina","Male","266.71250000000003"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","South Dakota","American Indian or Alaska Native","250.47499999999997"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","South Dakota","White","182.575"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","South Dakota","Not Hispanic or Latino","185.225"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","South Dakota","White, not Hispanic or Latino","183.0875"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","South Dakota","Female","151.875"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","South Dakota","Male","230.79999999999998"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Tennessee","Asian or Pacific Islander","106.85000000000001"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Tennessee","Black or African American","266"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Tennessee","White","205.775"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Tennessee","Hispanic or Latino","67.57142857142857"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Tennessee","Not Hispanic or Latino","213.075"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Tennessee","Black or African American, not Hispanic/Latino","267.125"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Tennessee","White, not Hispanic or Latino","206.86249999999998"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Tennessee","Female","170.9375"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Tennessee","Male","274.575"
"Diabetes","3-1 Overall cancer deaths (age adjusted per 100,000 standard population)","Texas","American Indian or Alaska Native","34.6"
